date,actual,forecast,lower_80,upper_80,lower_95,upper_95
2025-11-26,3.6738735040474424,0.22125332850444565,-5.54680850206154,5.989315159070432,-8.600235991517817,9.042742648526708
2025-11-28,0.3131279743389115,0.2212533284976907,-5.546808502068296,5.989315159063676,-8.600235991524572,9.042742648519953
2025-12-01,-4.8351604427978145,0.2212533284950823,-5.5468085020709035,5.989315159061069,-8.60023599152718,9.042742648517345
2025-12-02,5.507085689560753,0.22125332849936974,-5.546808502066616,5.989315159065356,-8.600235991522894,9.042742648521632
2025-12-03,1.7514587369328538,0.22125332850183368,-5.546808502064152,5.98931515906782,-8.600235991520428,9.042742648524097
2025-12-04,-0.8589871200001653,0.22125332849923587,-5.54680850206675,5.989315159065222,-8.600235991523027,9.042742648521498
2025-12-05,-3.3091868077248066,0.22125332849713006,-5.546808502068856,5.989315159063116,-8.600235991525132,9.042742648519393
2025-12-08,1.1032607283334883,0.22125332849861054,-5.546808502067376,5.9893151590645965,-8.600235991523652,9.042742648520873
2025-12-09,2.0870291479504033,0.22125332850029733,-5.546808502065689,5.989315159066283,-8.600235991521965,9.04274264852256
2025-12-10,-1.1432836543823657,0.2212533284995279,-5.546808502066458,5.989315159065514,-8.600235991522736,9.04274264852179
2025-12-11,0.6444676561301321,0.22125332849824036,-5.546808502067746,5.989315159064226,-8.600235991524022,9.042742648520504
2025-12-12,-1.5753401573567416,0.2212533284985775,-5.5468085020674085,5.989315159064564,-8.600235991523686,9.04274264852084
2025-12-15,-4.992528520937967,0.2212533284995221,-5.546808502066464,5.989315159065508,-8.60023599152274,9.042742648521784
2025-12-16,1.901378209412208,0.22125332849943247,-5.546808502066554,5.989315159065418,-8.60023599152283,9.042742648521696
2025-12-17,-1.7684357851466714,0.22125332849876356,-5.546808502067223,5.989315159064749,-8.6002359915235,9.042742648521026
2025-12-18,-0.8308345139871776,0.2212533284987236,-5.546808502067263,5.989315159064709,-8.600235991523538,9.042742648520987
2025-12-19,3.073282774229469,0.2212533284991815,-5.5468085020668045,5.989315159065168,-8.600235991523082,9.042742648521443
2025-12-22,0.9294510023687864,0.22125332849927912,-5.546808502066707,5.989315159065265,-8.600235991522984,9.042742648521541
2025-12-23,-1.4093198220191283,0.2212533284989764,-5.54680850206701,5.9893151590649625,-8.600235991523286,9.042742648521239
2025-12-24,-0.089931668733633785,0.22125332849886245,-5.546808502067123,5.989315159064849,-8.6002359915234,9.042742648521125
